FALSE,15,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_39,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[39].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_40,uint8_t,,mode_manager->transition_table_for_tlm[40].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_40,uint8_t,,mode_manager->transition_table_for_tlm[40].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_40,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[40].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_41,uint8_t,,mode_manager->transition_table_for_tlm[41].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_41,uint8_t,,mode_manager->transition_table_for_tlm[41].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_41,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[41].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_42,uint8_t,,mode_manager->transition_table_for_tlm[42].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_42,uint8_t,,mode_manager->transition_table_for_tlm[42].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_42,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[42].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_43,uint8_t,,mode_manager->transition_table_for_tlm[43].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_43,uint8_t,,mode_manager->transition_table_for_tlm[43].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_43,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[43].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_44,uint8_t,,mode_manager->transition_table_for_tlm[44].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_44,uint8_t,,mode_manager->transition_table_for_tlm[44].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_44,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[44].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_45,uint8_t,,mode_manager->transition_table_for_tlm[45].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_45,uint8_t,,mode_manager->transition_table_for_tlm[45].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_45,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[45].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_46,uint8_t,,mode_manager->transition_table_for_tlm[46].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_46,uint8_t,,mode_manager->transition_table_for_tlm[46].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_46,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[46].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_47,uint8_t,,mode_manager->transition_table_for_tlm[47].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_47,uint8_t,,mode_manager->transition_table_for_tlm[47].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_47,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[47].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_48,uint8_t,,mode_manager->transition_table_for_tlm[48].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_48,uint8_t,,mode_manager->transition_table_for_tlm[48].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_48,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[48].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_49,uint8_t,,mode_manager->transition_table_for_tlm[49].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_49,uint8_t,,mode_manager->transition_table_for_tlm[49].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_49,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[49].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_50,uint8_t,,mode_manager->transition_table_for_tlm[50].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_50,uint8_t,,mode_manager->transition_table_for_tlm[50].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_50,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[50].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_51,uint8_t,,mode_manager->transition_table_for_tlm[51].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_51,uint8_t,,mode_manager->transition_table_for_tlm[51].to,NONE,,,,,,,,,,
